text,label,suspected_label,matched_keywords,label_keyword_score,suspected_keyword_score,risk_reason
乐我啊！好睡好啊就等你这句话呐。遵命晚安。走在长江上追寻十五的月光月啊你羞涩躲起只闻到阵阵荷花香盼了365天的今夜无眠就等你的光芒你蒙上面纱怎不让人忧伤？扯下头顶那片乌云还我银光照心房梳理缠绕的迷茫..请点连接完整诗篇,喜悦,厌恶,下头,0,1,possible_label_mismatch
大哥什么的最好了~没有绿漆TT哎呀。有一米米小失望呀。捶地。凭什么他可以不被喷T0T庚庚颁奖完毕，表演了mylogo，之后接受后台采访，得到孩子们最喜爱男歌手奖，但是没被泼绿漆，（捶地。。我要看被泼绿漆滴韩三岁）已经走了，正在赶往另外一个通告。。。那啥，刚见我成龙，一会又要见李连杰，嗷嗷。。都是大牌哦。。感谢前方2位大妈，嫩们辛苦了..,喜悦,低落,失望,0,1,possible_label_mismatch
回复还乐！哼～找打～～～哈哈哈向外张望中~在我特别特别想抽烟，又想到车里没烟，回去之前是不可能抽到烟的时候，可恶的给我发来了张定装照，重点是，她拿着抽了一半的烟！！！！！,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
为什么这帮人每次聚头都没女人呢……你们又聚众淫乱还被发现了。哈哈，最后那句是亮点，这几位造型奇突的人分别是下午还有件事是终于见到了魏君子。看他的文字有好几年了，以前他在sohu开blog的时候就在看，我还记得第一本书港片残卷。在港片爱好者里魏君子真是相当有名气，所以我对他的相貌也很熟悉。今日见面，自我介绍时他却说已经认出是我了，幸甚啊。鉴于有几个造型奇突的人在等他，就没多聊，只是打了个招呼。,低落,喜悦,哈哈,0,1,possible_label_mismatch
这算杯具吗？很想知道他追求的什么，他的价值观是什么？被称为“棋盘”的美国人MattGone身体表面的98%都是刺青，但他显然还不满意，自己将墨水注射进了眼睛里，我想至少这哥们以后可以不用再带美瞳了！,厌恶,喜悦,满意,0,1,possible_label_mismatch
回复哎，一个梅西焉能敌得过半只板鸭？(来自:)8.8去鸟巢的黄瓜们冒下泡！大家一起讨论下方案。(来自:)由于巴萨的“8颗”大牙准时的爽约。所以严重影响我们的情绪，所以特决定大家一起讨论一下，我们黄瓜是否还去北京呢？我个人认为，如果能见到老大还有和大家一起哈皮比看巴萨有意思的多呵呵。欢迎大家老讨论昂！也希望老大能看的到呵呵！如能见到老大请各位速速报名呵呵,愤怒,喜悦,爽,0,1,possible_label_mismatch
我是……坏银哦哦...巨蟹真是好人啊...我也是好人..哈哈...【最会伤人的星座排行】★第1名—天蝎座★第2名—水瓶座★第3名—天秤座★第4名—处女座★第5名—射手座★第6名—双子座★第7名—魔羯座★第8名—狮子座★第9名—白羊座★第10名—双鱼座★第11名—巨蟹座★第12名—金牛座,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
回复在食堂吃饭，大家各自有饭卡，不必蹭。相约一起吃饭，是为了吃饭时有个伴儿，吃得开心。为了你这几句话，我还真就计较了。”嗯哪！“于是她把我约到了食堂……,愤怒,喜悦,开心,0,1,possible_label_mismatch
啊哈哈哈....这是p出来的吧，小猫那可怜样,低落,喜悦,哈哈,0,1,possible_label_mismatch
的确，很对！！【人的弱点】：1、一个人炫耀什么，说明内心缺少什么。2、一个人越在意的地方，就是最令他自卑的地方。3、有些人越想得到的，就越是装作无所谓；越怕失去的，就越是装作不在乎。4、人越是得意的事情，越爱隐藏；越是痛苦的事情，越爱小题大作。,厌恶,低落,痛苦,0,1,possible_label_mismatch
朋友的丈夫为了家庭而努力打拼，两地分居，昨天知道老农的消息后，我劝她和丈夫好好谈谈，总觉得以后日子还很长，可是谁也不知道下一秒会发生什么事。“假如我们明天离开这个世界，我们所服务的企业会在短短的几天时间里找人替代我们，而我们的家人却在他们长长一生中不断感受失去亲人的痛苦。仔细想想，我们对工作的投入往往超出了对家庭的投入，这确实是个不太明智的投资。”看着都对，却又说来容易做来难！,厌恶,低落,痛苦,0,1,possible_label_mismatch
既恶心又真实……原来跑800米这么恐怖！,低落,厌恶,恶心,0,1,possible_label_mismatch
逛完回来，突然看见我爹一脸悲怆，我说，爹怎么了你，有什么话你就明说吧。爹说，好吧，你得了重病，要休息两年。我说，会死么？爹说，不会，然后我很高兴，我可以休息两年,厌恶,喜悦,高兴,0,1,possible_label_mismatch
轉發微博。爱情不停站想开往地老天荒需要多勇敢。。。看这段视频的一瞬间，好想抱抱她无论是谁恳请那个对的人可以请给她幸福,低落,喜悦,幸福,0,1,possible_label_mismatch
今天的北京特别的热~但是和妮可还是很开心。请以后不要拉我吃东西~谢谢,低落,喜悦,开心,0,1,possible_label_mismatch
太恶心了~~~怎么有种在看人兽杂交的感觉Bl是什么节？今天是BL节吗？怎么都在发这种东西？？？瞎了我。。。我瞎了。。。,低落,厌恶,恶心,0,1,possible_label_mismatch
回复嗯11号有个发布会有时间过来玩在九朝会好啊好啊~~一定叫着我哈原来七点在公司面试，结果一车人被拉来了顺义…真崩溃,厌恶,低落,崩溃,0,1,possible_label_mismatch
咋就没一句好词儿呢？还是小王子靠谱。速来认领狮子座:No.1自以为是No.2飞扬跋扈盛气凌人No.3爱慕虚荣No.4不懂自省No.5喜欢指使别人,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
兔兔的脚好大，好像双鞋子，不要吃掉看着都难过不要吃掉~~兔子养这么大之后该如何处理。。,厌恶,低落,难过,0,1,possible_label_mismatch
回复给你个足球直接滚去吧！她心一直在我这儿。哎你是真当自己是雨神呀！。或许你是人到湾湾心今天才到吧。今天台北下午某时段下大雨。为什么这么迟才迎接我的到来。。。,低落,愤怒,滚,0,1,possible_label_mismatch
十指连心呀，可以想象高姐这段时间的痛苦。不知怎么搞的，近几个月我发现右手臂出了问题，上抬90度都困难，开车时打方向盘猛了都有问题，应该是肩周炎了，也不知道国内有什么好的治疗方法没有。[1/2]希望北京快快供暖！我左手食指这一周没有一点好转，都快一个月了做不了饭刷不了碗自己洗不了澡……急四了。医生说我没感染就不错了，说你这手这么凉血液都不循环怎么长？买个老式两指的大棉手套戴上保暖吧，让手热乎起来。甲床伤了看样子长不了原来那样了。我都穿毛衣外套棉衣了还是很冷，两手冰,愤怒,低落,痛苦,0,1,possible_label_mismatch
你绝对是故意的！！！！！“植物大战僵尸”的确很好很有质感~~哈哈~比IPhone上玩宽屏多了~,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
希望每个人的人生故事都能快乐满满、精彩不断~~人生如同故事，需要你去写满精彩，重要的不在于有多长，而在于有多精彩。所以，人活着就应该好好的对待有限的生命和生活，学会美化它，欣赏它，让自己有限的生活更大限度地充满阳光和欢乐。,低落,喜悦,快乐,0,1,possible_label_mismatch
【中国蓝速递】恭喜！去年我们怀揣梦想来到浙江广电，今天我们转正了，日渐成熟并且羽翼丰满，重要的是开始拿更多一些的工资和奖金了…哈哈。,低落,喜悦,哈哈,0,1,possible_label_mismatch
你故意的，盗用某人的话！！！好看的书都应该买两本，一本天天翻，一本收藏～哦，或者至少三本是个好主意，我再开个小店出租，这样我就有钱买更多的书，哈哈哈～,低落,喜悦,哈哈,0,1,possible_label_mismatch
哈哈，说出很多人的心声呢！“等我找到男朋友，第一件事就是抽他两嘴巴子！”众人大惊，忙问何故。某女：“我要问问他，这些年你TMD都躲哪里去了？！”,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
这图截得太好了，那华丽丽的踢腿长腿美！帅死了卡阔一【GIF】帅到爆的T腿运动（喂,愤怒,喜悦,太好了,0,1,possible_label_mismatch
回复意思就有一次不是真的，意思千万不能只谈一次爱，至少两次以上才有真爱哈哈天蝎座一生的真爱次数为N-1？？？神马意思？？【十二星座一生会有几次真爱】白羊座一次；金牛座可以有六次；双子座的每一次爱都是真的；巨蟹座可以出现N多次真爱；狮子座只能有两次；处女座极限是三次；天秤座有四次；天蝎座一生的真爱次数为N-1；射手座自己也搞不清一生会有多少次；摩羯座有两次半；水瓶座三次刻骨铭心的真爱；双鱼座只会有一次半,低落,喜悦,哈哈,0,1,possible_label_mismatch
哇！可以叫他们去SHI嘛？我眼睛痛噢！偶像剧《绯闻女孩》剧组曝出定妆照。这组男演员的定妆照片名为“甜心四少”。照片上分别为快男陈翔，90后柴格以及快乐天团8090队长张赫和姜潮。@姜潮,低落,喜悦,快乐,0,1,possible_label_mismatch
挺惨的聂同学回酒店吃牛肉面，呵呵。别嫉妒他了，他都没有宴要回去吃牛肉面，挺可怜的~哈哈某聂干啥哩哼鸡肚略显孤单的尚雯婕。。。,低落,喜悦,哈哈,0,1,possible_label_mismatch
霸···霸····霸气啊·····好耶共享帅霸气怎么能不喜欢他呢。。,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
哈哈哈，太逗了，我也有过这样。我看电视忘了关火，我的汤圆煮成粥了,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
叫萝莉进一个哈哈额。。。木马情缘？？阿亚亚问问闺女要不要估计会傻傻的滑下来超可愛超可愛!!!!!,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
"哈哈。。贪吃的小S~~~【康熙来了】录影前,现场已经倒数5,4,3,2时,小S偶尔会被我狠狠瞪一眼,为什么?因为那几秒,我大概正在想,开场要说的话,而小S有时却会趁那几秒,对工作人员点等一下录完时,她要吃什么!她被我一瞪,就会无辜的小声说「我怕等一下,我会忘记我想吃什么」,她讲完这句,录影就开始啦,切!(中天电视台提供照片)",愤怒,喜悦,哈哈,0,1,possible_label_mismatch
噗~~~防盗措施搞得蛮好！秸梗醇?中型轰炸机的尾部-----彻底无语,喜悦,厌恶,无语,0,1,possible_label_mismatch
不慎将论文中的“主题艺术”打成了“猪蹄艺术”，结果遭到了老师批语“看来二月二吃得很开心哦”,低落,喜悦,开心,0,1,possible_label_mismatch
我要在之琳哦尼嫁给英国长毛前一起去旅游一次是的，非常想念你们。你太想我们了是吧我前天梦见你，昨天梦见你之琳哦尼。我昨天有失眠后来有睡着又梦到了CX刚开始梦闹钟就响了你准备好，今天晚上会来的。哈哈做梦洗了一晚上床单，早上起来小手是又酸又痛啊~~,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
回复你可以叫我雪，也可叫我莲，实在不行就直接叫我纯洁得了，啊哈哈。。。,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
长痘痘浑身不舒服精神颓废赖床。。。元凶不是360不是腾讯是大姨妈！！！,愤怒,喜悦,舒服,0,1,possible_label_mismatch
我要熊猫儿那个非常可爱的小杯子你喜欢哪个？,愤怒,喜悦,喜欢,0,1,possible_label_mismatch
人肉吧！不过我16岁的时候，估计遇见这号的，肯定他完了不是我完了哈哈哈，叛逆小青年一定要把他人肉个底儿掉。人渣。真他妈操蛋，刚才儿子对我说，他问一位女同学功课，那女同学刚哭过，说今天在新福康里补家教，那个男教师，据说年纪挺大了，抓住她的手放在他那儿。还警告这个虚岁16的女生不要声张。目前就这点信息，赶明儿我去问仔细，非把那老流氓人肉出来。操他妈的王八蛋！,愤怒,喜悦,哈哈,0,1,possible_label_mismatch
哈哈~低端的好处~重发【每日雷人漫画】小贞子（对不起刚才发失败了，感谢大家热情回复，自己都被雷到了）,厌恶,喜悦,哈哈,0,1,possible_label_mismatch
two-一路飙升的房价，收入增长远跟不上房价，买房成为最大的负担，80后买房多数连基本的首付都难支付，父母的钱救了急，但除去每月的按揭后所剩无几，成了“负翁”，要大半生来为自己的房子打工买单。80后有相當一部分是刷卡一族，更有的人聰明得用另外卡“养”此卡，花的时候很爽，银行帐单寄时很,愤怒,喜悦,爽,0,1,possible_label_mismatch
今天有朋自远方来，吃饭间，突然拿出一本诗集给我，海子的诗集《面朝大海春暖花开》，我楞了一下，即刻感动满怀，自高中毕业后，就再没有收过诗集这样的礼物了。友说在机场看到这本书，第一感觉是要买给我~，送他离开后，阳光下，我将书抱在胸前，温暖，开心，仿佛回到少年时光~,厌恶,喜悦,开心,0,1,possible_label_mismatch
